Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
Buenos Aires,Lomas De Zamora,Banfield,SATELITAL,6490010,1.0
Buenos Aires,Lomas De Zamora,Llavallol,ADSL,6490010,21.0
Buenos Aires,Lomas De Zamora,Llavallol,CABLEMODEM,6490010,6966.0
Buenos Aires,Lomas De Zamora,Llavallol,DIAL UP,6490010,32.0
Buenos Aires,Lomas De Zamora,Llavallol,FIBRA OPTICA,6490010,7258.0
Buenos Aires,Lomas De Zamora,Llavallol,OTROS,6490010,3.0
Buenos Aires,Lomas De Zamora,Llavallol,WIRELESS,6490010,2.0
Buenos Aires,Lomas De Zamora,Lomas De Zamora,ADSL,6490010,290.0
Buenos Aires,Lomas De Zamora,Lomas De Zamora,CABLEMODEM,6490010,34847.0
Buenos Aires,Lomas De Zamora,Lomas De Zamora,DIAL UP,6490010,109.0
Buenos Aires,Lomas De Zamora,Lomas De Zamora,FIBRA OPTICA,6490010,13196.0
Buenos Aires,Lomas De Zamora,Lomas De Zamora,OTROS,6490010,192.0
Buenos Aires,Lomas De Zamora,Lomas De Zamora,SATELITAL,6490010,2.0
Buenos Aires,Lomas De Zamora,Lomas De Zamora,WIRELESS,6490010,2348.0
Buenos Aires,Lomas De Zamora,Temperley,ADSL,6490010,10.0
Buenos Aires,Lomas De Zamora,Temperley,CABLEMODEM,6490010,24699.0
Buenos Aires,Lomas De Zamora,Temperley,DIAL UP,6490010,19.0
Buenos Aires,Lomas De Zamora,Temperley,FIBRA OPTICA,6490010,9321.0
Buenos Aires,Lomas De Zamora,Temperley,OTROS,6490010,50.0
Buenos Aires,Lomas De Zamora,Temperley,SATELITAL,6490010,2.0
Buenos Aires,Lomas De Zamora,Turdera,ADSL,6490010,11.0
Buenos Aires,Lomas De Zamora,Turdera,CABLEMODEM,6490010,2370.0
Buenos Aires,Lomas De Zamora,Turdera,DIAL UP,6490010,20.0
Buenos Aires,Lomas De Zamora,Turdera,FIBRA OPTICA,6490010,7031.0
Buenos Aires,Lomas De Zamora,Turdera,OTROS,6490010,1.0
Buenos Aires,Lomas De Zamora,Villa Centenario,CABLEMODEM,6490010,36.0
Buenos Aires,Lomas De Zamora,Villa Centenario,WIRELESS,6490010,300.0
Buenos Aires,Lomas De Zamora,Villa Fiorito,CABLEMODEM,6490010,483.0
Buenos Aires,Lomas De Zamora,Villa Fiorito,FIBRA OPTICA,6490010,1.0
Buenos Aires,Lomas De Zamora,Villa Fiorito,WIRELESS,6490010,666.0
Buenos Aires,Luján,Barrio Las Casuarinas,FIBRA OPTICA,6497060,208.0
Buenos Aires,Luján,Barrio Las Casuarinas,WIRELESS,6497060,25.0
Buenos Aires,Luján,Carlos Keen,WIRELESS,6497020,20.0
Buenos Aires,Luján,Cortines,ADSL,6497060,71.0
Buenos Aires,Luján,Cortines,FIBRA OPTICA,6497060,405.0
Buenos Aires,Luján,Cortines,WIRELESS,6497060,41.0
Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),ADSL,6497060,425.0
Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),CABLEMODEM,6497060,1098.0
Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),FIBRA OPTICA,6497060,2647.0
Buenos Aires,Luján,José María Jáuregui (Est. Jáuregui),WIRELESS,6497060,20.0
Buenos Aires,Luján,Lezica y Torrezuri,WIRELESS,6497060,38.0
Buenos Aires,Luján,Luján,ADSL,6497060,1681.0
Buenos Aires,Luján,Luján,CABLEMODEM,6497060,14223.0
Buenos Aires,Luján,Luján,DIAL UP,6497060,36.0
Buenos Aires,Luján,Luján,FIBRA OPTICA,6497060,12724.0
Buenos Aires,Luján,Luján,SATELITAL,6497060,1.0
Buenos Aires,Luján,Luján,WIRELESS,6497060,1348.0
Buenos Aires,Luján,Olivera,FIBRA OPTICA,6497070,5.0
Buenos Aires,Luján,Olivera,WIRELESS,6497070,42.0
Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),ADSL,6497060,190.0
Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),CABLEMODEM,6497060,259.0
Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),DIAL UP,6497060,4.0
Buenos Aires,Luján,Open Door  (Est. Dr. Domingo Cabred),WIRELESS,6497060,49.0
Buenos Aires,Luján,OTROS,WIRELESS,Sin Datos,42.0
Buenos Aires,Luján,Torres,ADSL,6497090,99.0
Buenos Aires,Luján,Torres,WIRELESS,6497090,21.0
Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),CABLEMODEM,6505020,544.0
Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),FIBRA OPTICA,6505020,354.0
Buenos Aires,Magdalena,General Mansilla  (Est. Bartolomé Bavio),WIRELESS,6505020,114.0
Buenos Aires,Magdalena,Magdalena,ADSL,6505040,604.0
Buenos Aires,Magdalena,Magdalena,DIAL UP,6505040,1.0
Buenos Aires,Magdalena,Magdalena,FIBRA OPTICA,6505040,3131.0
Buenos Aires,Magdalena,Magdalena,WIMAX,6505040,437.0
Buenos Aires,Magdalena,Magdalena,WIRELESS,6505040,199.0
Buenos Aires,Magdalena,Vieytes,FIBRA OPTICA,6505060,28.0
Buenos Aires,Magdalena,Vieytes,WIRELESS,6505060,84.0
Buenos Aires,Maipú,Las Armas,ADSL,6511010,90.0
Buenos Aires,Maipú,Las Armas,WIRELESS,6511010,54.0
Buenos Aires,Maipú,Maipú,ADSL,6511020,518.0
Buenos Aires,Maipú,Maipú,DIAL UP,6511020,7.0
Buenos Aires,Maipú,Maipú,OTROS,6511020,1100.0
Buenos Aires,Maipú,Maipú,WIRELESS,6511020,20.0
Buenos Aires,Maipú,Santo Domingo,SATELITAL,6511030,1.0
Buenos Aires,Maipú,Santo Domingo,WIRELESS,6511030,7.0
Buenos Aires,Malvinas Argentinas,Area De Promocion El Triángulo,ADSL,6515010,101.0
Buenos Aires,Malvinas Argentinas,Area De Promocion El Triángulo,FIBRA OPTICA,6515010,110.0
Buenos Aires,Malvinas Argentinas,Grand Bourg,ADSL,6515010,477.0
Buenos Aires,Malvinas Argentinas,Grand Bourg,CABLEMODEM,6515010,6901.0
Buenos Aires,Malvinas Argentinas,Grand Bourg,FIBRA OPTICA,6515010,8104.0
Buenos Aires,Malvinas Argentinas,Grand Bourg,OTROS,6515010,1.0
Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,ADSL,6515010,232.0
Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,CABLEMODEM,6515010,3622.0
Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,FIBRA OPTICA,6515010,3.0
Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,OTROS,6515010,1.0
Buenos Aires,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,WIRELESS,6515010,110.0
Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,ADSL,6515010,25.0
Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,CABLEMODEM,6515010,3148.0
Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,DIAL UP,6515010,3.0
Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,FIBRA OPTICA,6515010,1889.0
Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,OTROS,6515010,3.0
Buenos Aires,Malvinas Argentinas,Ingeniero Pablo Nogués,WIRELESS,6515010,1.0
Buenos Aires,Malvinas Argentinas,Los Polvorines,ADSL,6515010,129.0
Buenos Aires,Malvinas Argentinas,Los Polvorines,CABLEMODEM,6515010,6667.0
Buenos Aires,Malvinas Argentinas,Los Polvorines,DIAL UP,6515010,23.0
Buenos Aires,Malvinas Argentinas,Los Polvorines,FIBRA OPTICA,6515010,6525.0
Buenos Aires,Malvinas Argentinas,Los Polvorines,OTROS,6515010,5.0
Buenos Aires,Malvinas Argentinas,Los Polvorines,SATELITAL,6515010,1.0
Buenos Aires,Malvinas Argentinas,Los Polvorines,WIRELESS,6515010,1.0
Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,CABLEMODEM,6515010,1248.0
Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,FIBRA OPTICA,6515010,2.0
Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,SATELITAL,6515010,1.0
Buenos Aires,Malvinas Argentinas,Malvinas Argentinas,WIRELESS,6515010,14.0
Buenos Aires,Malvinas Argentinas,Tortuguitas,ADSL,6515010,1040.0
Buenos Aires,Malvinas Argentinas,Tortuguitas,CABLEMODEM,6515010,3482.0
Buenos Aires,Malvinas Argentinas,Tortuguitas,DIAL UP,6515010,1.0
Buenos Aires,Malvinas Argentinas,Tortuguitas,FIBRA OPTICA,6515010,48.0
Buenos Aires,Malvinas Argentinas,Tortuguitas,OTROS,6515010,7047.0
Buenos Aires,Malvinas Argentinas,Villa De Mayo,ADSL,6515010,20.0
Buenos Aires,Malvinas Argentinas,Villa De Mayo,CABLEMODEM,6515010,3563.0
Buenos Aires,Malvinas Argentinas,Villa De Mayo,DIAL UP,6515010,3.0
Buenos Aires,Malvinas Argentinas,Villa De Mayo,FIBRA OPTICA,6515010,2684.0
Buenos Aires,Malvinas Argentinas,Villa De Mayo,OTROS,6515010,5.0
Buenos Aires,Malvinas Argentinas,Villa De Mayo,WIRELESS,6515010,22.0
Buenos Aires,Mar Chiquita,Coronel Vidal,ADSL,6518010,3.0
Buenos Aires,Mar Chiquita,Coronel Vidal,CABLEMODEM,6518010,1607.0
Buenos Aires,Mar Chiquita,Coronel Vidal,FIBRA OPTICA,6518010,284.0
Buenos Aires,Mar Chiquita,Coronel Vidal,WIRELESS,6518010,118.0
Buenos Aires,Mar Chiquita,General Pirán,DIAL UP,6518020,1.0
Buenos Aires,Mar Chiquita,General Pirán,FIBRA OPTICA,6518020,750.0
Buenos Aires,Mar Chiquita,General Pirán,WIRELESS,6518020,44.0
Buenos Aires,Mar Chiquita,La Armonía,WIRELESS,6518030,101.0
Buenos Aires,Mar Chiquita,La Caleta,WIRELESS,6518020,157.0
Buenos Aires,Mar Chiquita,Mar de Cobo,ADSL,6518050,158.0
Buenos Aires,Mar Chiquita,Mar de Cobo,DIAL UP,6518050,1.0
Buenos Aires,Mar Chiquita,Mar de Cobo,FIBRA OPTICA,6518050,1439.0
Buenos Aires,Mar Chiquita,Santa Clara del Mar,ADSL,6518060,1617.0
Buenos Aires,Mar Chiquita,Santa Clara del Mar,CABLEMODEM,6518060,1965.0
Buenos Aires,Mar Chiquita,Santa Clara del Mar,FIBRA OPTICA,6518060,2113.0
Buenos Aires,Mar Chiquita,Santa Clara del Mar,WIRELESS,6518060,558.0
Buenos Aires,Mar Chiquita,Vivoratá,FIBRA OPTICA,6518070,15.0
Buenos Aires,Mar Chiquita,Vivoratá,WIRELESS,6518070,303.0
Buenos Aires,Marcos Paz,Marcos Paz,ADSL,6525020,1031.0
Buenos Aires,Marcos Paz,Marcos Paz,CABLEMODEM,6525020,8750.0
Buenos Aires,Marcos Paz,Marcos Paz,DIAL UP,6525020,10.0
Buenos Aires,Marcos Paz,Marcos Paz,FIBRA OPTICA,6525020,3954.0
Buenos Aires,Marcos Paz,Marcos Paz,OTROS,6525020,3.0
Buenos Aires,Marcos Paz,Marcos Paz,SATELITAL,6525020,1.0
Buenos Aires,Marcos Paz,Marcos Paz,WIRELESS,6525020,12.0
Buenos Aires,Mercedes,Gowland,FIBRA OPTICA,6532010,5.0
Buenos Aires,Mercedes,Gowland,WIRELESS,6532010,101.0
Buenos Aires,Mercedes,Jorge Born,WIRELESS,6532030,5.0
Buenos Aires,Mercedes,Mercedes,ADSL,6532020,879.0
Buenos Aires,Mercedes,Mercedes,CABLEMODEM,6532020,6267.0
Buenos Aires,Mercedes,Mercedes,DIAL UP,6532020,58.0
Buenos Aires,Mercedes,Mercedes,FIBRA OPTICA,6532020,4520.0
Buenos Aires,Mercedes,Mercedes,SATELITAL,6532020,3.0
Buenos Aires,Mercedes,Mercedes,WIRELESS,6532020,1596.0
Buenos Aires,Merlo,Libertad,ADSL,6539010,22.0
Buenos Aires,Merlo,Libertad,CABLEMODEM,6539010,12097.0
Buenos Aires,Merlo,Libertad,DIAL UP,6539010,12.0
Buenos Aires,Merlo,Libertad,FIBRA OPTICA,6539010,16228.0
Buenos Aires,Merlo,Libertad,OTROS,6539010,12.0
Buenos Aires,Merlo,Libertad,SATELITAL,6539010,1.0
Buenos Aires,Merlo,Libertad,WIRELESS,6539010,1763.0
Buenos Aires,Merlo,Mariano Acosta,ADSL,6539010,1818.0
Buenos Aires,Merlo,Mariano Acosta,CABLEMODEM,6539010,7957.0
Buenos Aires,Merlo,Mariano Acosta,FIBRA OPTICA,6539010,8676.0
Buenos Aires,Merlo,Mariano Acosta,WIRELESS,6539010,5.0
Buenos Aires,Merlo,Merlo,ADSL,6539010,180.0
Buenos Aires,Merlo,Merlo,CABLEMODEM,6539010,38354.0
Buenos Aires,Merlo,Merlo,DIAL UP,6539010,66.0
Buenos Aires,Merlo,Merlo,FIBRA OPTICA,6539010,26684.0
Buenos Aires,Merlo,Merlo,OTROS,6539010,52.0
Buenos Aires,Merlo,Merlo,SATELITAL,6539010,1.0
Buenos Aires,Merlo,Merlo,WIRELESS,6539010,1374.0
Buenos Aires,Merlo,OTROS,FIBRA OPTICA,Sin Datos,1.0
Buenos Aires,Merlo,Pontevedra,ADSL,6539010,405.0
Buenos Aires,Merlo,Pontevedra,CABLEMODEM,6539010,4261.0
Buenos Aires,Merlo,Pontevedra,DIAL UP,6539010,2.0
Buenos Aires,Merlo,Pontevedra,FIBRA OPTICA,6539010,2907.0
Buenos Aires,Merlo,Pontevedra,OTROS,6539010,2.0
Buenos Aires,Merlo,Pontevedra,WIRELESS,6539010,1273.0
Buenos Aires,Merlo,San Antonio De Padua,ADSL,6539010,4.0
Buenos Aires,Merlo,San Antonio De Padua,CABLEMODEM,6539010,7154.0
Buenos Aires,Merlo,San Antonio De Padua,DIAL UP,6539010,3.0
Buenos Aires,Merlo,San Antonio De Padua,FIBRA OPTICA,6539010,6110.0
Buenos Aires,Merlo,San Antonio De Padua,OTROS,6539010,4.0
Buenos Aires,Merlo,San Antonio De Padua,WIRELESS,6539010,460.0
Buenos Aires,Monte,Abbott,FIBRA OPTICA,6547010,302.0
Buenos Aires,Monte,Abbott,WIRELESS,6547010,18.0
Buenos Aires,Monte,San Miguel del Monte  (Est. Monte),ADSL,6547020,563.0
Buenos Aires,Monte,San Miguel del Monte  (Est. Monte),CABLEMODEM,6547020,1917.0
Buenos Aires,Monte,San Miguel del Monte  (Est. Monte),DIAL UP,6547020,3.0
Buenos Aires,Monte,San Miguel del Monte  (Est. Monte),FIBRA OPTICA,6547020,4627.0
Buenos Aires,Monte,San Miguel del Monte  (Est. Monte),WIRELESS,6547020,367.0
Buenos Aires,Monte Hermoso,Balneario Sauce Grande,FIBRA OPTICA,6553010,829.0
Buenos Aires,Monte Hermoso,Monte Hermoso,ADSL,6553020,6.0
Buenos Aires,Monte Hermoso,Monte Hermoso,FIBRA OPTICA,6553020,6158.0
Buenos Aires,Moreno,Cuartel V,CABLEMODEM,6560010,1710.0
Buenos Aires,Moreno,Cuartel V,DIAL UP,6560010,3.0
Buenos Aires,Moreno,Cuartel V,FIBRA OPTICA,6560010,690.0
Buenos Aires,Moreno,Cuartel V,WIRELESS,6560010,128.0
Buenos Aires,Moreno,Francisco Alvarez,ADSL,6560010,596.0
Buenos Aires,Moreno,Francisco Alvarez,CABLEMODEM,6560010,5315.0
Buenos Aires,Moreno,Francisco Alvarez,DIAL UP,6560010,10.0
Buenos Aires,Moreno,Francisco Alvarez,FIBRA OPTICA,6560010,1170.0
Buenos Aires,Moreno,Francisco Alvarez,OTROS,6560010,98.0
Buenos Aires,Moreno,Francisco Alvarez,WIRELESS,6560010,199.0
Buenos Aires,Moreno,La Reja,ADSL,6560010,4.0
Buenos Aires,Moreno,La Reja,CABLEMODEM,6560010,5787.0
Buenos Aires,Moreno,La Reja,DIAL UP,6560010,8.0
Buenos Aires,Moreno,La Reja,FIBRA OPTICA,6560010,2182.0
Buenos Aires,Moreno,La Reja,OTROS,6560010,493.0
Buenos Aires,Moreno,La Reja,SATELITAL,6560010,1.0
Buenos Aires,Moreno,La Reja,WIRELESS,6560010,150.0
Buenos Aires,Moreno,Moreno,ADSL,6560010,78.0
Buenos Aires,Moreno,Moreno,CABLEMODEM,6560010,51539.0
Buenos Aires,Moreno,Moreno,DIAL UP,6560010,82.0
Buenos Aires,Moreno,Moreno,FIBRA OPTICA,6560010,19917.0
Buenos Aires,Moreno,Moreno,OTROS,6560010,174.0
Buenos Aires,Moreno,Moreno,SATELITAL,6560010,2.0
Buenos Aires,Moreno,Moreno,WIRELESS,6560010,577.0
Buenos Aires,Moreno,Paso Del Rey,CABLEMODEM,6560010,7802.0
Buenos Aires,Moreno,Paso Del Rey,FIBRA OPTICA,6560010,2663.0
Buenos Aires,Moreno,Paso Del Rey,SATELITAL,6560010,3.0
Buenos Aires,Moreno,Paso Del Rey,WIRELESS,6560010,72.0
Buenos Aires,Moreno,Trujui,ADSL,6560010,40.0
Buenos Aires,Moreno,Trujui,CABLEMODEM,6560010,6545.0
Buenos Aires,Moreno,Trujui,DIAL UP,6560010,13.0
Buenos Aires,Moreno,Trujui,FIBRA OPTICA,6560010,13927.0
Buenos Aires,Moreno,Trujui,OTROS,6560010,2.0
Buenos Aires,Moreno,Trujui,WIRELESS,6560010,110.0
Buenos Aires,Morón,Castelar,ADSL,6568010,6.0
Buenos Aires,Morón,Castelar,CABLEMODEM,6568010,18447.0
Buenos Aires,Morón,Castelar,FIBRA OPTICA,6568010,11993.0
Buenos Aires,Morón,Castelar,OTROS,6568010,12.0
Buenos Aires,Morón,Castelar,WIRELESS,6568010,99.0
Buenos Aires,Morón,El Palomar,ADSL,6568010,27.0
Buenos Aires,Morón,El Palomar,CABLEMODEM,6568010,9774.0
Buenos Aires,Morón,El Palomar,DIAL UP,6568010,4.0
Buenos Aires,Morón,El Palomar,FIBRA OPTICA,6568010,4673.0
Buenos Aires,Morón,El Palomar,OTROS,6568010,9.0
Buenos Aires,Morón,El Palomar,SATELITAL,6568010,1.0
Buenos Aires,Morón,El Palomar,WIRELESS,6568010,19.0
Buenos Aires,Morón,Haedo,ADSL,6568010,107.0
Buenos Aires,Morón,Haedo,CABLEMODEM,6568010,9791.0
Buenos Aires,Morón,Haedo,DIAL UP,6568010,97.0
Buenos Aires,Morón,Haedo,FIBRA OPTICA,6568010,15006.0
Buenos Aires,Morón,Haedo,OTROS,6568010,7.0
Buenos Aires,Morón,Haedo,WIRELESS,6568010,33.0
Buenos Aires,Morón,Moron,ADSL,6568010,522.0
Buenos Aires,Morón,Moron,CABLEMODEM,6568010,21242.0
Buenos Aires,Morón,Moron,DIAL UP,6568010,68.0
Buenos Aires,Morón,Moron,FIBRA OPTICA,6568010,20400.0
Buenos Aires,Morón,Moron,OTROS,6568010,18.0
Buenos Aires,Morón,Moron,SATELITAL,6568010,3.0
Buenos Aires,Morón,Moron,WIRELESS,6568010,19.0
Buenos Aires,Morón,Villa Sarmiento,ADSL,6568010,8.0
Buenos Aires,Morón,Villa Sarmiento,CABLEMODEM,6568010,4605.0
Buenos Aires,Morón,Villa Sarmiento,DIAL UP,6568010,19.0
Buenos Aires,Morón,Villa Sarmiento,FIBRA OPTICA,6568010,5057.0
Buenos Aires,Morón,Villa Sarmiento,WIRELESS,6568010,91.0
Buenos Aires,Navarro,José Juan Almeyra,WIRELESS,6574010,99.0
Buenos Aires,Navarro,Las Marianas,WIRELESS,6574020,214.0
Buenos Aires,Navarro,Navarro,ADSL,6574030,304.0
Buenos Aires,Navarro,Navarro,CABLEMODEM,6574030,1919.0
Buenos Aires,Navarro,Navarro,DIAL UP,6574030,2.0
Buenos Aires,Navarro,Navarro,FIBRA OPTICA,6574030,2094.0
Buenos Aires,Navarro,Navarro,SATELITAL,6574030,1.0
Buenos Aires,Navarro,Navarro,WIRELESS,6574030,128.0
Buenos Aires,Navarro,Villa Moll  (Est. Moll),FIBRA OPTICA,6574040,5.0
Buenos Aires,Navarro,Villa Moll  (Est. Moll),WIRELESS,6574040,185.0
Buenos Aires,Necochea,Claraz,WIRELESS,6581010,105.0
Buenos Aires,Necochea,Energía,WIRELESS,6581025,24.0
Buenos Aires,Necochea,Juan N. Fernández,ADSL,6581030,525.0
Buenos Aires,Necochea,Juan N. Fernández,SATELITAL,6581030,2.0
Buenos Aires,Necochea,Juan N. Fernández,WIRELESS,6581030,113.0
Buenos Aires,Necochea,Necochea - Quequén,ADSL,6581040,2444.0
Buenos Aires,Necochea,Necochea - Quequén,CABLEMODEM,6581040,3639.0
Buenos Aires,Necochea,Necochea - Quequén,DIAL UP,6581040,145.0
Buenos Aires,Necochea,Necochea - Quequén,FIBRA OPTICA,6581040,16374.0
Buenos Aires,Necochea,Necochea - Quequén,OTROS,6581040,29.0
Buenos Aires,Necochea,Necochea - Quequén,SATELITAL,6581040,1.0
Buenos Aires,Necochea,Necochea - Quequén,WIRELESS,6581040,3316.0
Buenos Aires,Necochea,Nicanor Olivera  (Est. La Dulce),ADSL,6581050,1.0
Buenos Aires,Necochea,Nicanor Olivera  (Est. La Dulce),DIAL UP,6581050,2.0
Buenos Aires,Necochea,Nicanor Olivera  (Est. La Dulce),WIRELESS,6581050,776.0
Buenos Aires,Necochea,OTROS,WIRELESS,Sin Datos,16.0
Buenos Aires,Olavarría,Hinojo,ADSL,6595060,9.0
Buenos Aires,Olavarría,Hinojo,FIBRA OPTICA,6595060,118.0
Buenos Aires,Olavarría,Hinojo,SATELITAL,6595060,1.0
Buenos Aires,Olavarría,Hinojo,WIRELESS,6595060,1.0
Buenos Aires,Olavarría,Olavarría,ADSL,6595070,2675.0
Buenos Aires,Olavarría,Olavarría,CABLEMODEM,6595070,20176.0
Buenos Aires,Olavarría,Olavarría,DIAL UP,6595070,6.0
Buenos Aires,Olavarría,Olavarría,FIBRA OPTICA,6595070,3629.0
Buenos Aires,Olavarría,Olavarría,SATELITAL,6595070,5.0
Buenos Aires,Olavarría,Sierra Chica,CABLEMODEM,6595100,568.0
Buenos Aires,Olavarría,Sierras Bayas,ADSL,6595110,256.0
Buenos Aires,Olavarría,Sierras Bayas,DIAL UP,6595110,1.0
Buenos Aires,Olavarría,Villa Alfredo Fortabat,ADSL,6595120,110.0
Buenos Aires,OTROS,Otros,OTROS,Sin Datos,24318.0
Buenos Aires,Patagones,Bahía San Blas,DIAL UP,6602010,1.0
Buenos Aires,Patagones,Bahía San Blas,WIRELESS,6602010,4.0
Buenos Aires,Patagones,Carmen de Patagones,ADSL,6602030,852.0
Buenos Aires,Patagones,Carmen de Patagones,DIAL UP,6602030,24.0
Buenos Aires,Patagones,Carmen de Patagones,FIBRA OPTICA,6602030,4159.0
Buenos Aires,Patagones,Carmen de Patagones,OTROS,6602030,3.0
Buenos Aires,Patagones,Carmen de Patagones,SATELITAL,6602030,1.0
Buenos Aires,Patagones,Carmen de Patagones,WIRELESS,6602030,13.0
Buenos Aires,Patagones,José B. Casas,OTROS,6602040,1.0
Buenos Aires,Patagones,José B. Casas,WIRELESS,6602040,5.0
Buenos Aires,Patagones,Juan A. Pradere,CABLEMODEM,6602050,84.0
Buenos Aires,Patagones,Juan A. Pradere,OTROS,6602050,1.0
Buenos Aires,Patagones,Juan A. Pradere,WIRELESS,6602050,4.0
Buenos Aires,Patagones,Stroeder,DIAL UP,6602060,1.0
Buenos Aires,Patagones,Stroeder,FIBRA OPTICA,6602060,781.0
Buenos Aires,Patagones,Stroeder,OTROS,6602060,1.0
Buenos Aires,Patagones,Stroeder,WIRELESS,6602060,16.0
Buenos Aires,Patagones,Villalonga,ADSL,6602070,101.0
Buenos Aires,Patagones,Villalonga,DIAL UP,6602070,6.0
Buenos Aires,Patagones,Villalonga,FIBRA OPTICA,6602070,994.0
Buenos Aires,Patagones,Villalonga,WIRELESS,6602070,147.0
Buenos Aires,Pehuajó,Capitán Castro,WIRELESS,6609010,3.0
Buenos Aires,Pehuajó,Chiclana,WIRELESS,6609080,9.0
Buenos Aires,Pehuajó,Francisco Madero,DIAL UP,6609030,1.0
Buenos Aires,Pehuajó,Francisco Madero,WIRELESS,6609030,3.0
Buenos Aires,Pehuajó,Inocencio Sosa,WIRELESS,6609035,3.0
Buenos Aires,Pehuajó,Juan José Paso,FIBRA OPTICA,6609040,28.0
Buenos Aires,Pehuajó,Juan José Paso,WIRELESS,6609040,385.0
Buenos Aires,Pehuajó,Magdala,WIRELESS,6609050,7.0
Buenos Aires,Pehuajó,Mones Cazón,WIRELESS,6609060,3.0
Buenos Aires,Pehuajó,Nueva Plata,WIRELESS,6609070,3.0
Buenos Aires,Pehuajó,Pehuajó,ADSL,6609080,3701.0
Buenos Aires,Pehuajó,Pehuajó,CABLEMODEM,6609080,1.0
Buenos Aires,Pehuajó,Pehuajó,DIAL UP,6609080,65.0
Buenos Aires,Pehuajó,Pehuajó,FIBRA OPTICA,6609080,2516.0
Buenos Aires,Pehuajó,Pehuajó,OTROS,6609080,1.0
Buenos Aires,Pehuajó,Pehuajó,WIRELESS,6609080,265.0
Buenos Aires,Pehuajó,San Bernardo  (Est. Guanaco),WIRELESS,6609090,3.0
Buenos Aires,Pehuajó,San Esteban,WIRELESS,6609020,3.0
Buenos Aires,Pellegrini,Bocayuva,FIBRA OPTICA,6616010,1.0
Buenos Aires,Pellegrini,Pellegrini,ADSL,6616030,240.0
Buenos Aires,Pellegrini,Pellegrini,CABLEMODEM,6616030,1159.0
Buenos Aires,Pellegrini,Pellegrini,DIAL UP,6616030,4.0
Buenos Aires,Pellegrini,Pellegrini,SATELITAL,6616030,3.0
Buenos Aires,Pellegrini,Pellegrini,WIRELESS,6616030,32.0
Buenos Aires,Pergamino,Acevedo,ADSL,6623010,115.0
Buenos Aires,Pergamino,Acevedo,CABLEMODEM,6623010,149.0
Buenos Aires,Pergamino,Acevedo,WIRELESS,6623010,180.0
Buenos Aires,Pergamino,Fontezuela,ADSL,6623020,14.0
Buenos Aires,Pergamino,Fontezuela,FIBRA OPTICA,6623020,118.0
Buenos Aires,Pergamino,Fontezuela,WIRELESS,6623020,5.0
Buenos Aires,Pergamino,Guerrico,CABLEMODEM,6623030,61.0
Buenos Aires,Pergamino,Guerrico,WIRELESS,6623030,55.0
Buenos Aires,Pergamino,Juan A. de la Peña,WIRELESS,6623040,45.0
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),ADSL,6623050,29.0
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),FIBRA OPTICA,6623050,309.0
Buenos Aires,Pergamino,Juan Anchorena  (Est. Urquiza),WIRELESS,6623050,15.0
Buenos Aires,Pergamino,La Violeta,ADSL,6623060,346.0
Buenos Aires,Pergamino,Manuel Ocampo,FIBRA OPTICA,6623070,448.0
Buenos Aires,Pergamino,Manuel Ocampo,WIRELESS,6623070,44.0
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),FIBRA OPTICA,6623090,300.0
Buenos Aires,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),SATELITAL,6623090,1.0
Buenos Aires,Pergamino,Pergamino,ADSL,6623100,1998.0
Buenos Aires,Pergamino,Pergamino,CABLEMODEM,6623100,19317.0
Buenos Aires,Pergamino,Pergamino,DIAL UP,6623100,77.0
Buenos Aires,Pergamino,Pergamino,FIBRA OPTICA,6623100,2193.0
Buenos Aires,Pergamino,Pergamino,SATELITAL,6623100,3.0
Buenos Aires,Pergamino,Pergamino,WIRELESS,6623100,2753.0
Buenos Aires,Pergamino,Pinzón,WIRELESS,6623110,1.0
