Año,Trimestre,Provincia,Velocidad (Mbps),Accesos
2018,1,Salta,6.0,6
2018,1,Salta,6.4,37406
2018,1,Salta,9.0,7730
2018,1,Salta,10.1,25358
2018,1,Salta,12.3,17135
2018,1,Salta,16.0,188
2018,1,Salta,20.5,13448
2018,1,Salta,25.1,4817
2018,1,Salta,31.0,342
2018,1,Salta,50.1,58
2018,1,Salta,155.0,16
2018,1,San Juan,0.256,5068
2018,1,San Juan,0.512,22
2018,1,San Juan,1.0,1026
2018,1,San Juan,1.2,32
2018,1,San Juan,3.2,27
2018,1,San Juan,4.0,1221
2018,1,San Juan,6.0,1
2018,1,San Juan,6.4,55829
2018,1,San Juan,9.0,3
2018,1,San Juan,10.1,8
2018,1,San Juan,31.0,3
2018,1,San Luis,0.256,9284
2018,1,San Luis,0.512,57
2018,1,San Luis,1.2,101
2018,1,San Luis,3.2,217
2018,1,San Luis,4.0,17
2018,1,San Luis,6.0,1
2018,1,San Luis,6.4,11685
2018,1,San Luis,9.0,10
2018,1,San Luis,10.1,1
2018,1,San Luis,25.1,1
2018,1,San Luis,31.0,8
2018,1,Santa Cruz,0.256,4267
2018,1,Santa Cruz,0.512,26
2018,1,Santa Cruz,1.2,120
2018,1,Santa Cruz,2.2,143
2018,1,Santa Cruz,3.2,5669
2018,1,Santa Cruz,4.0,3120
2018,1,Santa Cruz,6.0,1610
2018,1,Santa Cruz,6.4,18058
2018,1,Santa Cruz,9.0,2
2018,1,Santa Cruz,10.1,653
2018,1,Santa Cruz,16.0,66
2018,1,Santa Cruz,20.5,34
2018,1,Santa Cruz,31.0,1
2018,1,Santa Cruz,41.0,3
2018,1,Santa Fe,0.256,23181
2018,1,Santa Fe,0.512,1359
2018,1,Santa Fe,1.0,7593
2018,1,Santa Fe,1.2,26046
2018,1,Santa Fe,2.2,7668
2018,1,Santa Fe,3.2,18033
2018,1,Santa Fe,4.0,76682
2018,1,Santa Fe,4.5,9413
2018,1,Santa Fe,6.0,3879
2018,1,Santa Fe,6.4,146333
2018,1,Santa Fe,7.5,45
2018,1,Santa Fe,9.0,27951
2018,1,Santa Fe,10.1,80580
2018,1,Santa Fe,12.3,117089
2018,1,Santa Fe,14.0,1
2018,1,Santa Fe,16.0,5850
2018,1,Santa Fe,19.0,7356
2018,1,Santa Fe,20.5,58604
2018,1,Santa Fe,22.0,24
2018,1,Santa Fe,25.1,36101
2018,1,Santa Fe,31.0,3550
2018,1,Santa Fe,36.0,387
2018,1,Santa Fe,41.0,2
2018,1,Santa Fe,46.0,77
2018,1,Santa Fe,50.1,16439
2018,1,Santa Fe,61.0,1
2018,1,Santa Fe,97.0,1
2018,1,Santa Fe,100.1,3304
2018,1,Santa Fe,155.0,2504
2018,1,Santiago Del Estero,0.256,17589
2018,1,Santiago Del Estero,0.512,41
2018,1,Santiago Del Estero,1.0,908
2018,1,Santiago Del Estero,1.2,2002
2018,1,Santiago Del Estero,2.2,845
2018,1,Santiago Del Estero,3.2,1349
2018,1,Santiago Del Estero,4.0,24872
2018,1,Santiago Del Estero,6.4,14232
2018,1,Santiago Del Estero,9.0,11710
2018,1,Santiago Del Estero,10.1,7204
2018,1,Santiago Del Estero,16.0,26
2018,1,Santiago Del Estero,20.5,3423
2018,1,Santiago Del Estero,25.1,16
2018,1,Santiago Del Estero,31.0,19
2018,1,Tierra Del Fuego,0.256,107
2018,1,Tierra Del Fuego,0.512,6
2018,1,Tierra Del Fuego,1.0,279
2018,1,Tierra Del Fuego,1.2,28
2018,1,Tierra Del Fuego,3.2,6
2018,1,Tierra Del Fuego,4.0,2519
2018,1,Tierra Del Fuego,4.5,5
2018,1,Tierra Del Fuego,6.4,31457
2018,1,Tierra Del Fuego,10.1,2
2018,1,Tucuman,0.256,1305
2018,1,Tucuman,0.512,16
2018,1,Tucuman,1.0,1
2018,1,Tucuman,1.2,7471
2018,1,Tucuman,2.2,132
2018,1,Tucuman,3.2,156
2018,1,Tucuman,4.0,2890
2018,1,Tucuman,6.0,9
2018,1,Tucuman,6.4,75624
2018,1,Tucuman,10.1,45675
2018,1,Tucuman,16.0,75
2018,1,Tucuman,20.5,26330
2018,1,Tucuman,31.0,1218
2018,1,Tucuman,155.0,7082
2018,2,Buenos Aires,0.256,111742
2018,2,Buenos Aires,0.512,1009
2018,2,Buenos Aires,1.0,33052
2018,2,Buenos Aires,1.2,48302
2018,2,Buenos Aires,2.2,50912
2018,2,Buenos Aires,3.2,102430
2018,2,Buenos Aires,4.0,95340
2018,2,Buenos Aires,4.5,9162
2018,2,Buenos Aires,6.0,7880
2018,2,Buenos Aires,6.4,1193719
2018,2,Buenos Aires,7.5,2022
2018,2,Buenos Aires,9.0,10188
2018,2,Buenos Aires,10.0,89
2018,2,Buenos Aires,10.1,283158
2018,2,Buenos Aires,12.0,6
2018,2,Buenos Aires,12.3,555492
2018,2,Buenos Aires,14.0,2
2018,2,Buenos Aires,15.0,1
2018,2,Buenos Aires,16.0,55641
2018,2,Buenos Aires,19.0,39299
2018,2,Buenos Aires,20.5,165615
2018,2,Buenos Aires,22.0,1
2018,2,Buenos Aires,25.0,2
2018,2,Buenos Aires,25.1,258066
2018,2,Buenos Aires,31.0,278799
2018,2,Buenos Aires,36.0,1
2018,2,Buenos Aires,41.0,305
2018,2,Buenos Aires,50.0,1
2018,2,Buenos Aires,50.1,148201
2018,2,Buenos Aires,61.0,1
2018,2,Buenos Aires,71.0,2
2018,2,Buenos Aires,97.0,1
2018,2,Buenos Aires,100.1,50030
2018,2,Buenos Aires,122.0,2
2018,2,Buenos Aires,155.0,226
2018,2,Capital Federal,0.512,73
2018,2,Capital Federal,1.0,15
2018,2,Capital Federal,1.2,9219
2018,2,Capital Federal,2.2,1598
2018,2,Capital Federal,3.2,16721
2018,2,Capital Federal,4.0,236
2018,2,Capital Federal,4.5,1051
2018,2,Capital Federal,6.0,6502
2018,2,Capital Federal,6.4,262202
2018,2,Capital Federal,7.5,21
2018,2,Capital Federal,9.0,91
2018,2,Capital Federal,10.0,5
2018,2,Capital Federal,10.1,219049
2018,2,Capital Federal,12.0,5
2018,2,Capital Federal,12.3,346650
2018,2,Capital Federal,16.0,11274
2018,2,Capital Federal,17.0,3
2018,2,Capital Federal,18.0,1
2018,2,Capital Federal,19.0,30302
2018,2,Capital Federal,20.5,57110
2018,2,Capital Federal,25.0,1
2018,2,Capital Federal,25.1,181824
2018,2,Capital Federal,31.0,82996
2018,2,Capital Federal,36.0,7
2018,2,Capital Federal,41.0,23
2018,2,Capital Federal,50.1,103170
2018,2,Capital Federal,61.0,8
2018,2,Capital Federal,66.0,1
2018,2,Capital Federal,71.0,5
2018,2,Capital Federal,81.0,2
2018,2,Capital Federal,100.1,38721
2018,2,Capital Federal,120.0,2
2018,2,Capital Federal,122.0,6
2018,2,Capital Federal,131.0,2
2018,2,Capital Federal,155.0,290
2018,2,Catamarca,0.256,6516
2018,2,Catamarca,0.512,34
2018,2,Catamarca,1.0,1
2018,2,Catamarca,1.2,2413
2018,2,Catamarca,2.2,4
2018,2,Catamarca,3.2,5507
2018,2,Catamarca,6.0,286
2018,2,Catamarca,6.4,8827
2018,2,Catamarca,10.1,6112
2018,2,Catamarca,16.0,2134
2018,2,Catamarca,20.5,2213
2018,2,Catamarca,31.0,36
2018,2,Catamarca,50.1,6
2018,2,Chaco,0.256,1266
2018,2,Chaco,0.512,70
2018,2,Chaco,1.2,2968
2018,2,Chaco,2.2,34
2018,2,Chaco,3.2,8223
2018,2,Chaco,4.0,1306
2018,2,Chaco,4.5,6812
2018,2,Chaco,6.0,187
2018,2,Chaco,6.4,17605
2018,2,Chaco,9.0,8915
2018,2,Chaco,10.1,15367
2018,2,Chaco,12.3,10404
2018,2,Chaco,16.0,5234
2018,2,Chaco,19.0,546
2018,2,Chaco,20.5,5703
2018,2,Chaco,25.1,8696
2018,2,Chaco,31.0,588
2018,2,Chaco,36.0,522
2018,2,Chaco,46.0,107
2018,2,Chaco,50.1,3153
2018,2,Chaco,100.1,815
2018,2,Chubut,0.256,5041
2018,2,Chubut,0.512,67
2018,2,Chubut,1.0,3084
2018,2,Chubut,1.2,1387
2018,2,Chubut,2.2,3341
2018,2,Chubut,3.2,7767
2018,2,Chubut,4.0,7745
2018,2,Chubut,4.5,666
2018,2,Chubut,6.0,55
2018,2,Chubut,6.4,66024
2018,2,Chubut,9.0,2553
2018,2,Chubut,10.1,2816
2018,2,Chubut,12.3,4
2018,2,Chubut,25.1,3
2018,2,Chubut,31.0,2
2018,2,Chubut,50.1,9
2018,2,Cordoba,0.256,10894
2018,2,Cordoba,0.512,81
2018,2,Cordoba,1.0,2156
2018,2,Cordoba,1.2,19623
2018,2,Cordoba,2.2,5976
2018,2,Cordoba,3.2,49145
2018,2,Cordoba,4.0,29281
2018,2,Cordoba,4.5,10903
2018,2,Cordoba,6.0,7748
2018,2,Cordoba,6.4,116577
2018,2,Cordoba,7.5,1699
2018,2,Cordoba,9.0,9632
2018,2,Cordoba,10.1,91265
2018,2,Cordoba,12.0,2
2018,2,Cordoba,12.3,167082
2018,2,Cordoba,16.0,26345
2018,2,Cordoba,19.0,11525
2018,2,Cordoba,20.5,39337
2018,2,Cordoba,25.0,4
2018,2,Cordoba,25.1,74816
2018,2,Cordoba,31.0,4043
2018,2,Cordoba,41.0,1
2018,2,Cordoba,50.1,24024
2018,2,Cordoba,66.0,1
2018,2,Cordoba,71.0,1
2018,2,Cordoba,100.1,10897
2018,2,Cordoba,131.0,1
2018,2,Cordoba,155.0,14
2018,2,Corrientes,0.512,11
2018,2,Corrientes,1.2,7047
2018,2,Corrientes,2.2,1786
2018,2,Corrientes,3.2,9264
2018,2,Corrientes,4.0,1
2018,2,Corrientes,4.5,7792
2018,2,Corrientes,6.0,241
2018,2,Corrientes,6.4,19181
2018,2,Corrientes,9.0,8540
2018,2,Corrientes,10.1,15526
2018,2,Corrientes,12.3,9021
2018,2,Corrientes,16.0,4264
2018,2,Corrientes,19.0,560
2018,2,Corrientes,20.5,4081
2018,2,Corrientes,25.1,6600
2018,2,Corrientes,31.0,180
2018,2,Corrientes,36.0,488
2018,2,Corrientes,46.0,131
2018,2,Corrientes,50.1,2508
2018,2,Corrientes,100.1,734
2018,2,Corrientes,155.0,1
2018,2,Entre Rios,0.256,546
2018,2,Entre Rios,0.512,18
2018,2,Entre Rios,1.0,1
2018,2,Entre Rios,1.2,8178
2018,2,Entre Rios,2.2,4525
2018,2,Entre Rios,3.2,17017
2018,2,Entre Rios,4.0,2189
2018,2,Entre Rios,4.5,22231
2018,2,Entre Rios,6.0,1303
2018,2,Entre Rios,6.4,47194
2018,2,Entre Rios,9.0,12843
2018,2,Entre Rios,10.0,1
2018,2,Entre Rios,10.1,31726
2018,2,Entre Rios,12.3,20278
2018,2,Entre Rios,16.0,9231
2018,2,Entre Rios,19.0,771
2018,2,Entre Rios,20.5,4001
2018,2,Entre Rios,25.1,11777
2018,2,Entre Rios,31.0,235
2018,2,Entre Rios,36.0,335
2018,2,Entre Rios,46.0,58
2018,2,Entre Rios,50.1,3737
2018,2,Entre Rios,71.0,1
2018,2,Entre Rios,100.1,1786
2018,2,Entre Rios,155.0,3
2018,2,Formosa,0.256,8
2018,2,Formosa,0.512,1110
2018,2,Formosa,1.0,191
2018,2,Formosa,1.2,3377
2018,2,Formosa,2.2,866
2018,2,Formosa,3.2,10547
2018,2,Formosa,4.0,1201
2018,2,Formosa,4.5,2980
2018,2,Formosa,6.0,167
2018,2,Formosa,6.4,6648
2018,2,Formosa,7.5,2
2018,2,Formosa,10.1,5174
2018,2,Formosa,12.3,4118
2018,2,Formosa,16.0,1376
2018,2,Formosa,19.0,20
2018,2,Formosa,20.5,4213
2018,2,Formosa,25.1,813
2018,2,Formosa,31.0,500
2018,2,Formosa,50.1,1211
2018,2,Formosa,100.1,32
2018,2,Jujuy,0.256,38
2018,2,Jujuy,0.512,345
2018,2,Jujuy,1.0,735
2018,2,Jujuy,1.2,2585
2018,2,Jujuy,2.2,3
2018,2,Jujuy,3.2,9277
2018,2,Jujuy,4.0,7832
2018,2,Jujuy,6.0,216
2018,2,Jujuy,6.4,11991
2018,2,Jujuy,9.0,36
2018,2,Jujuy,10.1,8047
2018,2,Jujuy,16.0,1978
2018,2,Jujuy,20.5,1999
2018,2,Jujuy,31.0,44
2018,2,Jujuy,50.1,6
2018,2,Jujuy,155.0,1
2018,2,La Pampa,0.256,775
2018,2,La Pampa,0.512,244
2018,2,La Pampa,1.0,6156
2018,2,La Pampa,1.2,2641
2018,2,La Pampa,2.2,6050
2018,2,La Pampa,3.2,11851
2018,2,La Pampa,4.0,32261
2018,2,La Pampa,4.5,395
2018,2,La Pampa,6.0,5083
2018,2,La Pampa,6.4,12443
2018,2,La Pampa,9.0,2312
2018,2,La Pampa,10.1,97
2018,2,La Pampa,12.3,393
2018,2,La Pampa,16.0,553
2018,2,La Pampa,18.0,2
2018,2,La Pampa,19.0,4
2018,2,La Pampa,20.0,1
2018,2,La Pampa,20.5,12
2018,2,La Pampa,25.1,968
2018,2,La Pampa,31.0,1
2018,2,La Pampa,38.0,2
2018,2,La Pampa,41.0,5
2018,2,La Pampa,50.1,110
2018,2,La Pampa,56.0,1
2018,2,La Pampa,61.0,2
2018,2,La Pampa,65.0,1
2018,2,La Pampa,66.0,4
2018,2,La Pampa,70.0,2
2018,2,La Pampa,75.0,2
2018,2,La Pampa,78.0,2
2018,2,La Pampa,81.0,1
2018,2,La Pampa,90.0,5
2018,2,La Pampa,91.0,1
2018,2,La Pampa,100.0,2
2018,2,La Pampa,100.1,3
2018,2,La Pampa,128.0,5
2018,2,La Pampa,131.0,2
2018,2,La Pampa,155.0,29
2018,2,La Rioja,0.256,3
2018,2,La Rioja,0.512,9
2018,2,La Rioja,1.0,1
2018,2,La Rioja,1.2,1383
2018,2,La Rioja,2.2,3
2018,2,La Rioja,3.2,2407
2018,2,La Rioja,4.0,31590
2018,2,La Rioja,6.0,105
2018,2,La Rioja,6.4,6574
2018,2,La Rioja,10.1,4198
2018,2,La Rioja,16.0,5092
2018,2,La Rioja,20.5,548
2018,2,La Rioja,31.0,20
2018,2,La Rioja,50.1,2
2018,2,La Rioja,100.1,13
2018,2,Mendoza,0.256,33808
2018,2,Mendoza,0.512,20
2018,2,Mendoza,1.0,13
2018,2,Mendoza,1.2,1645
2018,2,Mendoza,2.2,2228
2018,2,Mendoza,3.2,3328
2018,2,Mendoza,4.0,93
2018,2,Mendoza,4.5,255
2018,2,Mendoza,6.0,1
2018,2,Mendoza,6.4,158691
2018,2,Mendoza,9.0,16
2018,2,Mendoza,10.0,250
2018,2,Mendoza,10.1,249
2018,2,Mendoza,12.3,78
2018,2,Mendoza,16.0,91
2018,2,Mendoza,20.5,97
2018,2,Mendoza,25.1,5
2018,2,Mendoza,31.0,22
2018,2,Mendoza,50.1,56
2018,2,Mendoza,100.1,6
2018,2,Misiones,0.512,48
2018,2,Misiones,1.2,6092
2018,2,Misiones,2.2,163
2018,2,Misiones,3.2,12727
2018,2,Misiones,4.5,4635
2018,2,Misiones,6.0,1569
2018,2,Misiones,6.4,17843
2018,2,Misiones,9.0,7408
2018,2,Misiones,10.1,16161
2018,2,Misiones,12.3,14157
2018,2,Misiones,16.0,5323
2018,2,Misiones,17.0,3
2018,2,Misiones,19.0,583
2018,2,Misiones,20.5,3681
2018,2,Misiones,25.1,11435
2018,2,Misiones,31.0,453
2018,2,Misiones,36.0,96
2018,2,Misiones,46.0,21
2018,2,Misiones,50.1,2971
2018,2,Misiones,100.1,778
2018,2,Neuquen,0.256,7285
2018,2,Neuquen,0.512,1396
2018,2,Neuquen,1.0,1071
2018,2,Neuquen,1.2,1337
2018,2,Neuquen,2.2,276
2018,2,Neuquen,3.2,407
2018,2,Neuquen,4.0,23415
2018,2,Neuquen,4.5,104
2018,2,Neuquen,6.0,120
2018,2,Neuquen,6.4,31713
2018,2,Neuquen,9.0,810
2018,2,Neuquen,10.1,504
2018,2,Neuquen,12.3,24743
2018,2,Neuquen,16.0,6
2018,2,Neuquen,19.0,1489
2018,2,Neuquen,20.5,179
2018,2,Neuquen,25.1,12230
2018,2,Neuquen,31.0,221
2018,2,Neuquen,50.1,6648
2018,2,Neuquen,100.1,1894
2018,2,Rio Negro,0.256,4081
2018,2,Rio Negro,0.512,409
2018,2,Rio Negro,1.0,197
2018,2,Rio Negro,1.2,5101
2018,2,Rio Negro,2.2,2142
2018,2,Rio Negro,3.2,2604
2018,2,Rio Negro,4.0,2597
2018,2,Rio Negro,4.5,1786
2018,2,Rio Negro,6.0,1286
2018,2,Rio Negro,6.4,64641
2018,2,Rio Negro,9.0,73
2018,2,Rio Negro,10.1,450
2018,2,Rio Negro,12.3,15567
2018,2,Rio Negro,16.0,21
2018,2,Rio Negro,19.0,808
2018,2,Rio Negro,20.5,84
2018,2,Rio Negro,25.1,6563
2018,2,Rio Negro,31.0,127
2018,2,Rio Negro,41.0,2
2018,2,Rio Negro,50.1,2911
2018,2,Rio Negro,100.1,785
2018,2,Salta,0.512,116
2018,2,Salta,1.0,131
2018,2,Salta,1.2,3859
2018,2,Salta,2.2,1849
2018,2,Salta,3.2,14509
2018,2,Salta,4.0,16692
2018,2,Salta,4.5,200
2018,2,Salta,6.0,598
2018,2,Salta,6.4,27076
2018,2,Salta,9.0,7730
2018,2,Salta,10.1,25555
2018,2,Salta,12.3,15394
2018,2,Salta,16.0,6849
2018,2,Salta,20.5,6188
2018,2,Salta,25.1,6885
2018,2,Salta,31.0,368
2018,2,Salta,50.1,83
2018,2,Salta,100.1,85
2018,2,San Juan,0.256,5096
2018,2,San Juan,0.512,22
2018,2,San Juan,1.0,120
2018,2,San Juan,1.2,1258
2018,2,San Juan,3.2,27
2018,2,San Juan,4.0,839
2018,2,San Juan,6.0,1
2018,2,San Juan,6.4,56724
2018,2,San Juan,9.0,3
2018,2,San Juan,10.1,8
2018,2,San Juan,31.0,3
2018,2,San Luis,0.256,9298
2018,2,San Luis,0.512,57
2018,2,San Luis,1.2,101
2018,2,San Luis,3.2,5
2018,2,San Luis,4.0,17
2018,2,San Luis,4.5,284
2018,2,San Luis,6.0,1
2018,2,San Luis,6.4,11685
2018,2,San Luis,9.0,10
2018,2,San Luis,10.1,1
2018,2,San Luis,25.1,1
2018,2,San Luis,31.0,8
2018,2,Santa Cruz,0.256,4900
2018,2,Santa Cruz,0.512,26
2018,2,Santa Cruz,1.2,120
2018,2,Santa Cruz,2.2,143
2018,2,Santa Cruz,3.2,5669
2018,2,Santa Cruz,4.0,3120
2018,2,Santa Cruz,6.0,1610
2018,2,Santa Cruz,6.4,18058
2018,2,Santa Cruz,9.0,2
2018,2,Santa Cruz,10.1,653
2018,2,Santa Cruz,16.0,66
2018,2,Santa Cruz,20.5,34
2018,2,Santa Cruz,31.0,1
2018,2,Santa Cruz,41.0,3
2018,2,Santa Fe,0.256,22218
2018,2,Santa Fe,0.512,744
2018,2,Santa Fe,1.0,7593
2018,2,Santa Fe,1.2,26674
2018,2,Santa Fe,2.2,9695
2018,2,Santa Fe,3.2,61118
2018,2,Santa Fe,4.0,68943
2018,2,Santa Fe,4.5,9961
2018,2,Santa Fe,6.0,5344
2018,2,Santa Fe,6.4,107542
2018,2,Santa Fe,7.5,45
2018,2,Santa Fe,9.0,27374
2018,2,Santa Fe,10.1,84724
2018,2,Santa Fe,12.3,106778
2018,2,Santa Fe,14.0,1
2018,2,Santa Fe,16.0,25656
2018,2,Santa Fe,19.0,6267
2018,2,Santa Fe,20.5,36838
2018,2,Santa Fe,22.0,24
2018,2,Santa Fe,25.1,47280
2018,2,Santa Fe,31.0,3307
2018,2,Santa Fe,36.0,387
2018,2,Santa Fe,41.0,2
2018,2,Santa Fe,46.0,77
2018,2,Santa Fe,50.1,17676
2018,2,Santa Fe,61.0,1
2018,2,Santa Fe,97.0,1
2018,2,Santa Fe,100.1,8280
2018,2,Santa Fe,155.0,2
2018,2,Santiago Del Estero,0.256,17594
2018,2,Santiago Del Estero,0.512,41
2018,2,Santiago Del Estero,1.0,908
2018,2,Santiago Del Estero,1.2,1809
2018,2,Santiago Del Estero,2.2,955
2018,2,Santiago Del Estero,3.2,5324
2018,2,Santiago Del Estero,4.0,24769
2018,2,Santiago Del Estero,6.0,304
2018,2,Santiago Del Estero,6.4,10010
2018,2,Santiago Del Estero,9.0,11699
2018,2,Santiago Del Estero,10.1,7022
2018,2,Santiago Del Estero,16.0,2120
2018,2,Santiago Del Estero,20.5,1158
2018,2,Santiago Del Estero,25.1,16
2018,2,Santiago Del Estero,31.0,17
2018,2,Santiago Del Estero,50.1,1
2018,2,Santiago Del Estero,100.1,28
2018,2,Tierra Del Fuego,0.256,1309
2018,2,Tierra Del Fuego,0.512,6
2018,2,Tierra Del Fuego,1.0,1
2018,2,Tierra Del Fuego,1.2,187
2018,2,Tierra Del Fuego,3.2,1029
2018,2,Tierra Del Fuego,4.0,1
2018,2,Tierra Del Fuego,4.5,3668
2018,2,Tierra Del Fuego,6.0,44
2018,2,Tierra Del Fuego,6.4,36170
2018,2,Tierra Del Fuego,9.0,196
2018,2,Tierra Del Fuego,10.1,2021
2018,2,Tierra Del Fuego,12.3,71
2018,2,Tierra Del Fuego,20.5,4
2018,2,Tucuman,0.256,1412
2018,2,Tucuman,0.512,16
2018,2,Tucuman,1.0,1
2018,2,Tucuman,1.2,6734
2018,2,Tucuman,2.2,199
2018,2,Tucuman,3.2,18359
2018,2,Tucuman,4.0,2890
2018,2,Tucuman,6.0,638
2018,2,Tucuman,6.4,57813
2018,2,Tucuman,10.1,44968
2018,2,Tucuman,16.0,8024
2018,2,Tucuman,20.5,19035
2018,2,Tucuman,31.0,1084
2018,2,Tucuman,50.1,152
2018,2,Tucuman,100.1,8632
2018,3,Buenos Aires,0.256,120987
2018,3,Buenos Aires,0.512,991
2018,3,Buenos Aires,1.0,30986
2018,3,Buenos Aires,1.2,49473
2018,3,Buenos Aires,2.2,44241
2018,3,Buenos Aires,3.2,98158
2018,3,Buenos Aires,4.0,82470
2018,3,Buenos Aires,4.5,9242
2018,3,Buenos Aires,6.0,10818
2018,3,Buenos Aires,6.4,1200804
2018,3,Buenos Aires,7.5,2021
2018,3,Buenos Aires,9.0,10220
2018,3,Buenos Aires,10.0,89
2018,3,Buenos Aires,10.1,178475
2018,3,Buenos Aires,12.0,6
2018,3,Buenos Aires,12.3,501638
2018,3,Buenos Aires,14.0,2
2018,3,Buenos Aires,15.0,1
2018,3,Buenos Aires,16.0,53027
2018,3,Buenos Aires,19.0,31791
2018,3,Buenos Aires,20.5,49625
2018,3,Buenos Aires,22.0,1
2018,3,Buenos Aires,25.0,2
2018,3,Buenos Aires,25.1,318906
2018,3,Buenos Aires,31.0,580007
2018,3,Buenos Aires,36.0,1
2018,3,Buenos Aires,41.0,349
2018,3,Buenos Aires,50.0,1
2018,3,Buenos Aires,50.1,175039
2018,3,Buenos Aires,61.0,1
2018,3,Buenos Aires,71.0,2
2018,3,Buenos Aires,97.0,1
2018,3,Buenos Aires,100.1,60543
2018,3,Buenos Aires,122.0,2
2018,3,Buenos Aires,155.0,357
2018,3,Capital Federal,0.512,73
2018,3,Capital Federal,1.0,15
2018,3,Capital Federal,1.2,8478
2018,3,Capital Federal,2.2,1504
2018,3,Capital Federal,3.2,15555
2018,3,Capital Federal,4.0,234
2018,3,Capital Federal,4.5,1051
2018,3,Capital Federal,6.0,6453
2018,3,Capital Federal,6.4,263122
2018,3,Capital Federal,7.5,21
2018,3,Capital Federal,9.0,91
2018,3,Capital Federal,10.0,5
2018,3,Capital Federal,10.1,147136
2018,3,Capital Federal,12.0,5
2018,3,Capital Federal,12.3,308302
2018,3,Capital Federal,16.0,9568
2018,3,Capital Federal,17.0,3
2018,3,Capital Federal,18.0,1
2018,3,Capital Federal,19.0,24348
2018,3,Capital Federal,20.5,26450
2018,3,Capital Federal,25.0,1
2018,3,Capital Federal,25.1,223746
2018,3,Capital Federal,31.0,191289
2018,3,Capital Federal,36.0,7
2018,3,Capital Federal,41.0,21
2018,3,Capital Federal,50.1,113000
2018,3,Capital Federal,61.0,8
2018,3,Capital Federal,66.0,1
2018,3,Capital Federal,71.0,5
2018,3,Capital Federal,81.0,2
2018,3,Capital Federal,100.1,51660
2018,3,Capital Federal,120.0,2
2018,3,Capital Federal,122.0,6
2018,3,Capital Federal,131.0,2
2018,3,Capital Federal,155.0,325
2018,3,Catamarca,0.256,2004
2018,3,Catamarca,0.512,34
2018,3,Catamarca,1.0,1
2018,3,Catamarca,1.2,1993
2018,3,Catamarca,2.2,6
2018,3,Catamarca,3.2,7180
2018,3,Catamarca,6.0,300
2018,3,Catamarca,6.4,10989
2018,3,Catamarca,7.5,206
2018,3,Catamarca,10.1,6152
2018,3,Catamarca,12.3,109
2018,3,Catamarca,16.0,1863
2018,3,Catamarca,20.5,3348
2018,3,Catamarca,31.0,34
2018,3,Catamarca,50.1,7
2018,3,Chaco,0.256,1035
2018,3,Chaco,0.512,70
2018,3,Chaco,1.2,3503
2018,3,Chaco,2.2,225
2018,3,Chaco,3.2,7894
2018,3,Chaco,4.0,1184
2018,3,Chaco,4.5,6427
2018,3,Chaco,6.0,4637
2018,3,Chaco,6.4,15055
2018,3,Chaco,9.0,9529
2018,3,Chaco,10.1,15387
2018,3,Chaco,12.3,9354
2018,3,Chaco,16.0,4542
2018,3,Chaco,19.0,450
2018,3,Chaco,20.5,5989
2018,3,Chaco,25.1,10410
2018,3,Chaco,31.0,675
2018,3,Chaco,36.0,516
2018,3,Chaco,41.0,336
2018,3,Chaco,46.0,106
2018,3,Chaco,50.1,3438
2018,3,Chaco,100.1,1271
2018,3,Chubut,0.256,1142
2018,3,Chubut,0.512,67
2018,3,Chubut,1.0,5
2018,3,Chubut,1.2,3946
2018,3,Chubut,2.2,3261
2018,3,Chubut,3.2,2253
2018,3,Chubut,4.0,74
2018,3,Chubut,4.5,317
2018,3,Chubut,6.0,223
2018,3,Chubut,6.4,84968
2018,3,Chubut,7.5,42
2018,3,Chubut,9.0,127
2018,3,Chubut,10.1,5993
2018,3,Chubut,12.3,453
2018,3,Chubut,16.0,62
2018,3,Chubut,20.5,16
2018,3,Chubut,25.1,219
2018,3,Chubut,31.0,404
2018,3,Chubut,50.1,164
2018,3,Cordoba,0.256,8996
2018,3,Cordoba,0.512,81
2018,3,Cordoba,1.0,2052
2018,3,Cordoba,1.2,22715
2018,3,Cordoba,2.2,6466
2018,3,Cordoba,3.2,49305
2018,3,Cordoba,4.0,28113
2018,3,Cordoba,4.5,11687
2018,3,Cordoba,6.0,9681
2018,3,Cordoba,6.4,119219
2018,3,Cordoba,7.5,2170
2018,3,Cordoba,9.0,1327
2018,3,Cordoba,10.1,92875
2018,3,Cordoba,12.0,2
2018,3,Cordoba,12.3,150347
2018,3,Cordoba,16.0,23486
2018,3,Cordoba,19.0,9377
2018,3,Cordoba,20.5,38772
2018,3,Cordoba,25.0,11
2018,3,Cordoba,25.1,99190
2018,3,Cordoba,31.0,10143
2018,3,Cordoba,50.1,25921
2018,3,Cordoba,66.0,2
2018,3,Cordoba,71.0,3
2018,3,Cordoba,100.1,13897
2018,3,Cordoba,137.0,1
2018,3,Cordoba,155.0,19
2018,3,Corrientes,0.512,11
2018,3,Corrientes,1.2,6754
2018,3,Corrientes,2.2,1786
2018,3,Corrientes,3.2,8841
2018,3,Corrientes,4.0,1
2018,3,Corrientes,4.5,7393
2018,3,Corrientes,6.0,241
2018,3,Corrientes,6.4,20099
2018,3,Corrientes,9.0,9394
2018,3,Corrientes,10.1,15559
2018,3,Corrientes,12.3,8121
2018,3,Corrientes,16.0,3799
2018,3,Corrientes,19.0,473
2018,3,Corrientes,20.5,4208
2018,3,Corrientes,25.1,8181
2018,3,Corrientes,31.0,176
